,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
151,2005.a3.txt,1515.15,1151.52,742.42,696.97,0,1,2
152,2007.a3.txt,1774.19,1061.83,873.66,510.75,1,0,1
153,2008.a3.txt,1965.57,975.61,832.14,516.5,0,1,0
154,2011.a3.txt,2323.76,1096.61,665.8,378.59,1,0,0
155,2012.a3.txt,1877.68,1051.5,890.56,643.78,0,0,1
156,2013.a3.txt,2161.46,950.52,846.35,546.88,0,0,0
157,2014.a3.txt,2035.31,1079.96,674.97,664.59,4,0,0
158,2015.a3.txt,2122.83,841.12,574.1,600.8,1,0,1
159,2016.a3.txt,2211.84,944.96,467.29,332.29,10,0,6
160,2017.a3.txt,1865.85,1097.56,658.54,439.02,1,0,0
161,2018.a3.txt,2071.01,1337.28,520.71,307.69,1,0,0
162,2019.a3.txt,1985.38,1315.47,487.21,341.05,3,0,0
163,2020.a3.txt,1993.77,1090.34,903.43,623.05,0,0,1
164,2021.a3.txt,1975.0,1175.0,887.5,550.0,3,0,0
165,2022.a3.txt,1750.7,1120.45,644.26,546.22,0,0,1
166,2024.a3.txt,1767.96,1259.67,574.59,519.34,0,0,0
167,2026.a3.txt,1806.53,1188.81,501.17,477.86,0,0,0
168,2028.a3.txt,1875.86,1062.07,786.21,800.0,2,0,2
169,2030.a3.txt,2192.15,1312.58,500.68,392.42,1,0,0
170,2031.a3.txt,1519.55,1195.53,782.12,670.39,1,0,1
171,2032.a3.txt,2137.68,1074.88,712.56,471.01,0,2,0
172,2034.a3.txt,1882.2,1203.59,588.99,768.25,1,0,0
173,2035.a3.txt,2108.11,1094.59,1000.0,635.14,0,0,0
174,2036.a3.txt,1630.8,1132.5,520.95,622.88,2,0,1
175,2038.a3.txt,2116.4,1203.7,555.56,449.74,1,0,1
176,2039.a3.txt,2069.36,1017.34,624.28,404.62,1,0,1
177,2040.a3.txt,2237.02,1078.56,625.83,213.05,1,0,2
178,2041.a3.txt,1972.63,1277.08,592.93,433.3,2,0,2
179,2042.a3.txt,1760.1,1225.55,638.85,612.78,2,0,0
180,2044.a3.txt,1937.32,1153.85,584.05,441.6,1,1,1
181,2045.a3.txt,1891.22,1112.48,716.93,457.35,3,0,2
182,2046.a3.txt,2217.63,1115.7,1074.38,468.32,0,0,0
183,2047.a3.txt,2040.05,1163.95,876.1,488.11,0,0,0
184,2048.a3.txt,2095.24,984.13,719.58,328.04,5,0,2
185,2049.a3.txt,1985.02,1095.51,852.06,486.89,0,0,1
186,2050.a3.txt,2253.69,1046.8,788.18,369.46,2,0,1
187,2055.a3.txt,2156.18,1223.78,582.75,338.0,2,0,0
188,2056.a3.txt,1892.9,1133.25,498.13,684.93,3,0,0
189,2057.a3.txt,1734.48,1145.61,792.29,481.8,2,0,4
190,2058.a3.txt,1940.13,1108.65,598.67,620.84,3,0,2
191,2059.a3.txt,2119.64,1092.33,780.23,390.12,7,0,7
192,2060.a3.txt,1900.92,1071.43,622.12,426.27,0,0,3
193,2061.a3.txt,2075.69,1215.6,653.67,561.93,3,0,0
194,2062.a3.txt,1848.4,1343.09,664.89,452.13,0,0,0
195,2063.a3.txt,2150.38,1338.35,526.32,330.83,0,0,0
196,2064.a3.txt,2086.05,886.57,638.85,352.02,1,0,1
197,2065.a3.txt,2022.12,1200.63,458.14,458.14,0,0,5
198,2066.a3.txt,2303.75,1331.06,614.33,443.69,0,0,0
199,2067.a3.txt,1881.72,1250.0,618.28,349.46,1,0,0
200,2069.a3.txt,1818.18,1318.82,601.79,640.2,0,0,0
201,2071.a3.txt,1868.3,1240.43,535.99,505.36,0,0,1
202,2074.a3.txt,1935.48,1096.77,761.29,529.03,4,1,4
203,2075.a3.txt,1689.98,1130.54,757.58,536.13,0,0,0
204,3001.a3.txt,2015.21,1254.75,633.71,418.25,0,0,0
205,3003.a3.txt,2271.1,1059.25,924.6,368.04,0,1,0
206,3013.a3.txt,1554.05,1310.81,675.68,500.0,3,0,0
207,3015.a3.txt,1939.46,1020.18,1065.02,582.96,0,0,0
208,3018.a3.txt,1984.04,1311.29,638.54,524.52,0,0,0
209,3020.a3.txt,1841.68,1114.7,710.82,468.5,1,0,0
210,3023.a3.txt,1929.82,1203.01,413.53,576.44,2,0,1
211,3026.a3.txt,1593.48,1317.44,589.71,376.41,2,0,2
212,3037.a3.txt,2127.03,1063.52,856.72,524.37,5,0,5
213,3040.a3.txt,1872.09,1255.81,720.93,686.05,3,0,0
214,3041.a3.txt,1934.26,1264.22,821.74,480.4,1,0,4
215,3042.a3.txt,1528.93,1377.41,661.16,674.93,0,0,0
216,3044.a3.txt,1875.0,1006.94,648.15,370.37,2,0,5
217,3062.a3.txt,2347.74,1021.61,795.68,579.57,2,0,1
218,3063.a3.txt,2084.81,1083.63,577.15,636.04,1,0,1
219,3065.a3.txt,1971.33,1194.74,752.69,358.42,1,0,0
220,3067.a3.txt,1931.43,1245.71,811.43,502.86,3,0,1
221,3072.a3.txt,2371.03,1111.11,615.08,565.48,3,0,1
222,4001.a3.txt,1819.31,1051.98,940.59,816.83,2,0,0
223,4002.a3.txt,2294.69,954.11,628.02,531.4,2,0,3
224,4003.a3.txt,1953.6,1135.53,854.7,598.29,3,0,0
225,4004.a3.txt,2007.58,1275.25,593.43,492.42,2,0,0
226,4005.a3.txt,2289.47,1197.37,644.74,513.16,2,0,0
227,4006.a3.txt,1938.09,1090.17,982.5,511.44,2,0,0
228,4007.a3.txt,1934.67,1243.72,690.95,452.26,0,0,5
229,4009.a3.txt,1666.67,1349.21,539.68,539.68,1,0,0
230,4010.a3.txt,1519.11,1257.55,734.41,633.8,2,0,0
231,4011.a3.txt,1868.9,1366.81,655.51,571.83,1,0,0
232,4012.a3.txt,1992.19,1250.0,664.06,455.73,1,0,0
233,4013.a3.txt,1584.98,1324.3,719.5,740.35,2,1,0
234,4014.a3.txt,2086.51,1094.15,839.69,419.85,6,0,0
235,4015.a3.txt,1838.13,1193.42,507.54,727.02,1,0,0
236,4017.a3.txt,1784.23,1078.84,892.12,591.29,0,0,1
237,4020.a3.txt,1906.32,1241.83,806.1,555.56,2,1,4
238,4023.a3.txt,1913.5,1074.71,747.05,668.41,0,0,0
239,4024.a3.txt,1668.58,1070.2,840.05,563.87,5,0,4
240,4026.a3.txt,2656.88,1054.74,894.53,347.13,0,1,0
241,4027.a3.txt,1946.07,1230.95,574.44,527.55,1,0,1
242,4028.a3.txt,1397.56,1370.42,597.01,719.13,0,0,0
243,4029.a3.txt,1779.89,1032.61,692.93,502.72,2,1,0
244,4030.a3.txt,1740.79,1067.34,571.79,711.56,4,1,3
245,4032.a3.txt,1559.75,1207.55,729.56,578.62,2,0,1
246,4036.a3.txt,1771.87,1118.49,675.53,598.01,3,0,2
247,4037.a3.txt,2042.88,1210.59,781.84,390.92,0,0,2
248,4038.a3.txt,1957.01,1119.91,780.54,520.36,2,0,0
249,4039.a3.txt,1693.55,1317.2,672.04,631.72,0,0,0
250,4041.a3.txt,1730.77,1153.85,656.11,554.3,2,0,0
251,4042.a3.txt,1947.12,985.58,516.83,456.73,5,1,1
252,4043.a3.txt,1666.67,1305.97,696.52,883.08,1,0,1
253,4044.a3.txt,1768.9,1497.86,841.65,656.21,0,0,0
254,4045.a3.txt,1770.49,1103.83,557.38,491.8,1,0,2
255,4046.a3.txt,1874.2,1142.49,616.17,577.66,1,0,0
256,4047.a3.txt,1590.33,1272.26,674.3,788.8,1,0,0
257,4048.a3.txt,2047.24,1023.62,695.54,643.04,1,1,1
258,5001.a3.txt,1884.7,975.61,731.71,598.67,2,0,1
259,5002.a3.txt,1646.19,970.52,724.82,651.11,1,1,1
260,5003.a3.txt,1692.91,1023.62,958.01,839.9,0,0,1
261,5005.a3.txt,1906.52,1193.11,639.61,565.81,2,0,0
262,5007.a3.txt,1897.44,974.36,707.69,451.28,5,0,4
263,5008.a3.txt,2121.57,1168.06,738.97,560.19,6,0,3
264,5009.a3.txt,2274.88,979.46,1042.65,584.52,0,0,0
265,5011.a3.txt,1778.66,1251.65,895.92,658.76,0,0,0
266,5012.a3.txt,2218.27,1198.1,818.51,391.46,2,0,2
267,5013.a3.txt,1682.5,1356.85,624.15,678.43,0,0,0
268,5015.a3.txt,1805.01,1146.25,882.74,553.36,1,0,0
269,5016.a3.txt,1630.73,1010.78,673.85,646.9,3,0,2
270,5018.a3.txt,1454.99,1220.72,530.21,493.22,3,1,0
271,5020.a3.txt,1515.54,1373.06,595.85,608.81,0,0,0
272,5023.a3.txt,1718.75,1205.36,479.91,747.77,1,0,0
273,5024.a3.txt,1569.26,1125.54,541.13,487.01,3,0,1
274,5026.a3.txt,1832.97,1138.83,759.22,498.92,1,0,1
275,5027.a3.txt,1985.56,998.8,685.92,673.89,0,0,0
276,5028.a3.txt,1770.57,1184.54,598.5,586.03,0,0,1
277,5029.a3.txt,1893.27,1283.35,622.62,482.85,6,0,0
278,5031.a3.txt,1767.81,1174.14,567.28,540.9,6,0,0
279,5032.a3.txt,1978.75,1420.98,624.17,637.45,2,0,0
280,5033.a3.txt,1485.79,1149.87,762.27,555.56,1,0,0
281,5035.a3.txt,2067.1,941.56,952.38,703.46,3,0,2
282,5036.a3.txt,2197.99,1057.05,553.69,402.68,1,0,0
283,5038.a3.txt,1856.06,1123.74,984.85,669.19,0,0,0
284,5039.a3.txt,1970.39,1195.9,808.66,489.75,6,0,2
285,5041.a3.txt,1939.22,1056.44,680.17,448.63,5,0,0
286,5042.a3.txt,1901.41,1408.45,833.33,387.32,0,0,0
287,5043.a3.txt,1900.24,1235.15,783.85,522.57,1,0,2
288,5046.a3.txt,2213.54,1289.06,598.96,507.81,0,0,1
289,5047.a3.txt,2237.76,1034.97,853.15,475.52,0,0,0
290,5048.a3.txt,1973.53,1095.07,697.95,457.28,5,0,0
291,5049.a3.txt,2051.86,1228.86,687.71,462.23,0,0,1
