,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
0,0107.b6.txt,1748.07,1221.08,861.18,411.31,1,0,1
1,0137.b6.txt,1722.75,1251.68,915.21,538.36,1,0,0
2,0151.b6.txt,1525.85,1336.7,655.74,567.47,3,0,0
3,0157.b6.txt,1225.63,1406.69,682.45,640.67,2,0,0
4,0158.b6.txt,1529.55,1263.04,753.19,660.49,2,0,0
5,0178.b6.txt,1762.21,1125.27,881.1,562.63,2,0,1
6,0185.b6.txt,1620.84,1316.93,723.59,419.68,2,0,0
7,0198.b6.txt,1558.82,1205.88,705.88,455.88,3,0,0
8,0219.b6.txt,1687.59,1311.02,516.04,376.57,1,0,0
9,0223.b6.txt,1716.79,1215.54,664.16,639.1,2,0,0
10,0238.b6.txt,1377.63,1410.05,810.37,421.39,2,0,0
11,0318.b6.txt,1727.54,987.17,858.84,454.1,5,0,2
