,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
0,0100.a1.txt,1533.05,1223.63,801.69,534.46,0,0,0
1,0101.a1.txt,1166.88,1242.16,589.71,840.65,1,0,0
2,0102.a1.txt,1485.03,1197.6,682.63,479.04,1,0,0
3,0103.a1.txt,1097.56,1363.64,598.67,576.5,1,0,1
4,0104.a1.txt,1320.99,1197.53,567.9,679.01,0,1,2
5,0105.a1.txt,1251.55,1400.25,619.58,644.36,2,0,2
6,0106.a1.txt,1541.31,1294.7,838.47,875.46,1,0,0
7,0107.a1.txt,1211.7,1448.47,891.36,612.81,0,0,0
8,0108.a1.txt,1248.36,1327.2,446.78,630.75,1,0,0
9,0109.a1.txt,1295.22,1353.56,711.79,676.78,0,0,0
10,0110.a1.txt,1437.74,1399.23,834.4,667.52,1,0,0
11,0111.a1.txt,1432.16,1381.91,703.52,716.08,0,0,1
12,0112.a1.txt,1314.22,1278.38,788.53,681.0,0,0,1
13,0113.a1.txt,1349.51,1281.27,735.41,894.62,0,0,2
14,0114.a1.txt,1196.91,1531.53,617.76,913.77,0,0,0
15,0115.a1.txt,1377.95,1154.86,813.65,800.52,0,0,1
16,0116.a1.txt,1338.24,1426.47,632.35,852.94,0,0,0
17,0118.a1.txt,1304.35,1317.52,632.41,658.76,0,0,1
18,0119.a1.txt,1272.04,1385.39,793.45,730.48,0,0,0
19,0120.a1.txt,1293.66,1474.77,672.7,827.94,3,0,0
20,0121.a1.txt,1386.93,1366.83,703.52,633.17,0,0,2
21,0122.a1.txt,1548.95,1400.25,693.93,706.32,0,0,1
22,0123.a1.txt,1245.24,1359.59,597.2,775.1,1,0,0
23,0124.a1.txt,1631.75,1069.46,738.7,595.37,0,3,3
24,0125.a1.txt,1828.84,1113.72,844.08,586.17,0,1,0
25,0127.a1.txt,1141.3,1426.63,611.41,855.98,0,0,0
26,0128.a1.txt,1362.53,1216.55,644.77,729.93,0,0,0
27,0130.a1.txt,1401.03,1131.11,874.04,681.23,1,0,1
28,0131.a1.txt,1374.35,1479.06,785.34,510.47,0,0,0
29,0133.a1.txt,1108.46,1370.68,560.19,822.41,0,0,0
