,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
0,0140.c1.txt,1578.09,936.22,474.24,404.74,38,0,5
1,0165.c1.txt,1739.31,818.74,578.41,285.13,27,0,3
2,0200.c1.txt,1171.13,1024.73,651.19,509.84,17,0,8
3,0219.c1.txt,1391.3,983.28,561.87,488.29,26,0,6
4,0238.c1.txt,1099.76,1170.46,400.63,290.65,18,0,3
5,0501.c1.txt,1238.75,1031.14,463.67,429.07,14,0,5
6,0502.c1.txt,1316.13,1219.35,438.71,412.9,15,0,5
