,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
54,1010.a5.txt,2241.55,869.57,879.23,309.18,5,0,8
55,1012.a5.txt,1984.73,1026.29,746.4,330.79,3,0,0
56,1013.a5.txt,1684.3,1137.57,696.65,299.82,3,3,2
57,1014.a5.txt,1845.39,1022.44,773.07,357.44,6,3,3
58,1018.a5.txt,2033.01,964.38,903.56,278.02,5,1,0
59,1021.a5.txt,1841.06,1139.07,649.01,410.6,4,0,5
60,1022.a5.txt,2386.57,1161.52,1070.78,462.79,1,0,0
61,1023.a5.txt,1667.98,972.33,687.75,442.69,7,3,3
62,1032.a5.txt,2176.47,1168.07,672.27,579.83,0,0,1
63,1034.a5.txt,1844.86,985.32,765.2,387.84,4,3,6
64,1036.a5.txt,1400.52,955.5,654.45,314.14,5,1,3
65,1041.a5.txt,1630.72,871.44,716.13,440.03,11,2,6
66,1043.a5.txt,1487.68,1126.76,598.59,545.77,8,1,0
67,1048.a5.txt,2171.52,1007.08,668.76,416.99,3,0,6
68,1050.a5.txt,1612.24,1112.24,775.51,479.59,6,4,1
69,1055.a5.txt,1814.81,1064.81,1055.56,453.7,1,2,1
70,1057.a5.txt,1380.44,1216.11,583.4,345.11,6,2,2
71,1061.a5.txt,1472.08,1082.91,566.84,236.89,15,2,3
72,1062.a5.txt,1499.59,880.2,766.1,456.4,7,2,5
73,1064.a5.txt,2182.7,1236.86,606.31,582.05,2,0,2
74,1065.a5.txt,1836.04,947.91,725.88,401.37,10,3,4
75,1067.a5.txt,1767.76,1039.86,649.91,346.62,8,4,4
76,1068.a5.txt,1982.86,1309.67,734.39,514.08,2,2,1
77,1070.a5.txt,1368.23,1202.94,679.52,330.58,11,2,2
78,1072.a5.txt,1396.56,1060.49,545.18,463.03,5,3,8
79,1074.a5.txt,1905.2,1084.78,838.65,537.83,3,1,1
80,1081.a5.txt,2049.81,1063.22,900.38,421.46,2,0,4
81,1088.a5.txt,1371.18,1126.64,829.69,323.14,7,0,0
82,1094.a5.txt,1498.64,1362.4,526.79,254.31,9,1,2
83,1095.a5.txt,1481.48,1040.56,820.11,414.46,7,1,1
84,1099.a5.txt,1539.13,1113.04,617.39,330.43,11,1,0
85,1100.a5.txt,1583.99,1131.42,574.41,330.72,4,1,4
86,1102.a5.txt,2065.81,1023.77,694.7,319.93,2,1,1
87,1104.a5.txt,1693.76,966.64,590.25,453.38,9,5,6
88,1112.a5.txt,1996.95,1082.32,1013.72,525.91,6,0,1
89,1121.a5.txt,1504.42,1061.95,671.09,508.85,4,2,2
90,2005.a5.txt,1925.58,1134.88,623.26,344.19,3,1,4
91,2007.a5.txt,1530.61,873.02,714.29,555.56,7,3,2
92,2012.a5.txt,2066.05,806.45,729.65,376.34,5,2,4
93,2014.a5.txt,2200.62,1018.66,832.04,458.79,5,0,3
94,2015.a5.txt,1862.97,954.58,769.82,338.72,3,2,5
95,2019.a5.txt,1833.03,1143.38,680.58,372.05,9,5,2
96,2020.a5.txt,2030.41,921.29,822.9,259.39,3,1,2
97,2021.a5.txt,1753.4,960.77,944.76,344.28,3,1,5
98,2026.a5.txt,1794.15,840.42,745.99,434.37,4,5,1
99,2028.a5.txt,2033.2,912.86,739.97,442.6,13,1,1
100,2032.a5.txt,1703.58,911.41,962.52,340.72,4,1,3
101,2034.a5.txt,1719.6,890.78,619.67,379.55,6,2,11
102,2035.a5.txt,1815.31,899.76,670.88,473.56,3,0,0
103,2036.a5.txt,1804.69,1132.81,625.0,445.31,4,0,2
104,2039.a5.txt,1277.6,993.69,725.55,425.87,12,2,3
105,2040.a5.txt,2008.66,969.7,839.83,337.66,11,0,7
106,2045.a5.txt,1918.18,1036.36,745.45,318.18,6,2,2
107,2048.a5.txt,1481.76,775.08,1025.84,326.75,14,1,5
108,2049.a5.txt,2243.8,1132.69,1078.75,345.2,5,1,0
109,2050.a5.txt,1672.24,869.57,677.26,459.87,7,3,9
110,2058.a5.txt,1450.86,951.64,592.82,351.01,8,1,5
111,2066.a5.txt,2170.54,1124.03,862.4,281.01,5,2,0
112,2071.a5.txt,2288.56,1066.1,902.63,405.12,2,0,1
113,2075.a5.txt,1997.8,820.03,627.41,418.27,10,1,3
