,Filename,RelFreqNoun,RelFreqVerb,RelFreqAdj,RelFreqAdv,UniquePER,UniqueLOC,UniqueORG
0,0103.b2.txt,2073.94,1100.09,568.08,378.72,3,0,1
1,0134.b2.txt,1735.4,936.43,1202.75,635.74,3,0,1
2,0139.b2.txt,1559.02,1236.08,913.14,478.84,2,0,2
3,0140.b2.txt,1981.71,995.93,599.59,518.29,4,0,2
4,0165.b2.txt,1910.31,1013.45,762.33,304.93,1,0,0
5,0200.b2.txt,1764.14,1150.53,1025.89,604.03,2,0,11
6,0300.b2.txt,1742.7,1313.87,830.29,374.09,2,0,3
7,0308.b2.txt,1563.28,1009.1,909.84,645.16,1,0,4
8,0310.b2.txt,2298.14,942.03,507.25,455.49,5,0,1
9,0313.b2.txt,1516.59,1050.55,876.78,481.83,6,1,4
10,1003.b2.txt,1824.23,1211.72,812.25,386.15,7,0,2
11,1006.b2.txt,1814.25,1004.32,647.95,453.56,0,0,2
12,1006.b2i.txt,1814.25,1004.32,647.95,453.56,0,0,2
13,1021.b2.txt,1981.98,1036.04,639.64,351.35,6,0,3
14,1023.b2.txt,1531.32,951.28,707.66,487.24,5,1,5
15,1057.b2.txt,1788.43,1118.72,715.37,494.67,1,0,2
16,1097.b2.txt,1762.48,990.92,680.79,529.5,4,0,2
17,1100.b2.txt,1505.25,1073.51,746.79,466.74,4,0,1
18,1104.b2.txt,1848.91,1073.56,556.66,477.14,2,0,1
19,1104.b2i.txt,1848.91,1073.56,556.66,477.14,2,0,1
20,1112.b2.txt,1861.02,926.52,591.05,351.44,17,0,3
21,1508.b2.txt,1453.49,1356.59,610.47,319.77,4,0,2
22,1520.b2.txt,1757.78,1211.1,622.37,428.93,5,0,3
23,1528.b2.txt,1711.96,1059.78,833.33,289.86,6,0,0
24,1532.b2.txt,1477.7,994.42,892.19,511.15,11,1,6
25,1533.b2.txt,1789.94,1198.22,710.06,303.25,7,0,4
26,1541.b2.txt,2000.0,882.98,904.26,606.38,2,0,1
27,2012.b2.txt,1828.19,903.08,770.93,220.26,2,0,1
28,2019.b2.txt,1654.32,1185.19,814.81,567.9,1,0,1
29,2028.b2.txt,1903.64,1304.35,810.81,364.28,2,0,0
30,2028.b2i.txt,1881.53,1289.2,801.39,360.05,2,0,0
31,2030.b2.txt,1585.96,1368.04,593.22,569.01,0,0,0
32,2032.b2.txt,1928.25,1061.29,777.28,358.74,2,0,4
33,2034.b2.txt,1775.7,1059.19,529.6,529.6,4,0,3
34,2066.b2.txt,2108.67,1177.23,905.56,504.53,3,0,3
35,2070.b2.txt,1640.16,1192.84,735.59,497.02,6,0,3
36,2070.b2i.txt,1635.28,1189.3,733.4,495.54,7,0,3
37,3013.b2.txt,1580.22,1001.21,687.58,398.07,7,0,9
38,3020.b2.txt,1801.0,1094.53,547.26,258.71,2,0,2
39,3501.b2.txt,1690.29,916.03,621.59,272.63,5,0,10
40,3503.b2.txt,2108.29,933.18,771.89,357.14,4,1,6
41,3504.b2.txt,2068.63,1098.04,676.47,323.53,6,0,2
42,3505.b2.txt,1859.19,1177.12,759.08,429.04,5,0,1
43,3506.b2.txt,1815.18,1056.11,594.06,407.04,3,0,1
44,3507.b2.txt,1677.91,978.08,961.21,370.99,3,0,2
45,3508.b2.txt,2000.0,1100.0,833.33,350.0,4,0,1
46,3509.b2.txt,1910.11,1011.24,786.52,510.73,3,0,3
47,3511.b2.txt,1946.49,1125.46,581.18,405.9,4,0,5
48,3518.b2.txt,1284.69,1274.41,565.26,318.6,8,1,8
49,3519.b2.txt,1640.41,1195.55,676.55,389.25,5,0,0
50,3520.b2.txt,2006.45,1087.83,684.93,354.55,4,0,3
51,3522.b2.txt,1944.09,1067.34,800.51,546.38,5,0,0
52,3523.b2.txt,2282.9,1172.78,698.3,331.24,2,0,7
53,3525.b2.txt,1804.25,1120.28,825.47,412.74,5,0,4
54,4012.b2.txt,1968.5,1062.99,639.76,472.44,0,0,0
55,4036.b2.txt,1700.55,979.67,776.34,434.38,10,2,8
56,4038.b2.txt,1953.04,1344.72,533.62,512.27,2,0,2
